,readable,energies
26,"[302   0   0 500 500]
[302   0 500 500   0]
[302 302 601 301   0]
[  0 601 601 301   0]
[  0 600 601 301 301]
[600 600 600 300   0]
[  0 300 300 300   0]
[100 100 100 100   0]",0.699999988079071
27,"[  0 102 102 102 102]
[600 101 101 101 101]
[600 600 301   0   0]
[600   0 301   0   0]
[300 300 301 301   0]
[  0 300   0 400 400]
[  0 300   0 400 400]
[100 100 100 100   0]",0.699999988079071
28,"[300 300 300 604   0]
[300 603 604 604 604]
[603 603 603 602   0]
[  0 700   0 602 602]
[700 700   0 602   0]
[700   0 601 601 601]
[600 600 600 601   0]
[  0 600   0   0   0]",0.699999988079071
29,"[  0 501 501   0   0]
[501 501 500   0 100]
[601   0 500 500 100]
[601 601   0 500 100]
[601   0   0 600 100]
[200 200 600 600 600]
[200   0   0   0 300]
[200   0 300 300 300]",0.699999988079071
30,"[  0   0 401 401   0]
[  0 600 401 401 202]
[600 600 600   0 202]
[201   0   0 202 202]
[201 201 201 400 400]
[  0 700 700 400 400]
[200   0 700 700   0]
[200 200 200   0   0]",0.699999988079071
31,"[  0   0 201   0   0]
[  0 601 201 201 201]
[601 601 301 301   0]
[  0 601 600 301   0]
[100 600 600 301   0]
[100   0 600 300 200]
[100 300 300 300 200]
[100   0   0 200 200]",0.699999988079071
32,"[  0 400 400   0   0]
[  0 400 400   0 101]
[100 100 100 100 101]
[  0   0 600   0 101]
[  0 600 600 600 101]
[700 700 200 200 200]
[  0 700 700 300 200]
[  0 300 300 300   0]",0.699999988079071
33,"[601 100 100 100 100]
[601 601   0   0 301]
[601 200 301 301 301]
[  0 200 200 200   0]
[  0 300 300 300   0]
[  0 300   0 500 500]
[  0 600 500 500   0]
[600 600 600   0   0]",0.699999988079071
34,"[601   0 200 200 200]
[601 601 400 400 200]
[601   0 400 400   0]
[300 300 300   0   0]
[300 600 700 700   0]
[  0 600 600 700 700]
[  0 600   0   0   0]
[100 100 100 100   0]",0.699999988079071
35,"[500   0 302 400 400]
[500 500 302 400 400]
[200 500 302 302   0]
[200 200 200   0 201]
[301   0   0   0 201]
[301   0   0 201 201]
[301 301   0 300   0]
[  0 300 300 300   0]",0.699999988079071
36,"[601   0   0 400 400]
[601 601   0 400 400]
[601 600 600 600   0]
[200 200 600   0   0]
[200   0   0   0 700]
[200   0 301 700 700]
[301 301 301 700 300]
[  0   0 300 300 300]",0.699999988079071
37,"[  0   0 600   0   0]
[  0 600 600 600 100]
[301 400 400   0 100]
[301 400 400   0 100]
[301 301   0   0 100]
[300   0 201 201 200]
[300   0 201   0 200]
[300 300 201 200 200]",0.699999988079071
38,"[  0 602   0 500   0]
[602 602 602 500 500]
[  0 300   0   0 500]
[  0 300   0 400 400]
[  0 300 300 400 400]
[200 200 600   0 601]
[200 600 600 601 601]
[200   0 600   0 601]",0.699999988079071
39,"[302 302 301 301 301]
[  0 302 301   0   0]
[  0 302 200 200   0]
[401 401 200 400 400]
[401 401 200 400 400]
[  0 600 600 600   0]
[  0   0 600 300   0]
[  0 300 300 300   0]",0.699999988079071
40,"[100   0 201 201 201]
[100   0 600   0 201]
[100 600 600 300 300]
[100   0 600   0 300]
[700 700 701 701 300]
[  0 700 700 701 701]
[  0   0 200   0   0]
[  0   0 200 200 200]",0.699999988079071
41,"[  0 100 100 100 100]
[  0   0 500 301 301]
[601   0 500 500 301]
[601 601   0 500 301]
[601 600 600 600   0]
[  0   0 600   0 200]
[  0 300 300 300 200]
[  0 300   0 200 200]",0.699999988079071
42,"[700 700   0 200 200]
[503 700 700 200   0]
[503 503   0 200   0]
[  0 503   0 300 300]
[  0 502 502   0 300]
[502 502 501 501 300]
[  0 501 501 500 500]
[  0   0 500 500   0]",0.699999988079071
43,"[  0   0 500   0   0]
[400 400 500 500 201]
[400 400   0 500 201]
[200 200   0 201 201]
[200 300 300   0 100]
[200   0 300   0 100]
[700 700 300   0 100]
[  0 700 700   0 100]",0.699999988079071
44,"[  0   0 301   0 602]
[301 301 301 602 602]
[  0 200   0   0 602]
[  0 200 200 200 100]
[  0   0 300   0 100]
[300 300 300   0 100]
[601 601 601 600 100]
[  0 601 600 600 600]",0.699999988079071
45,"[601   0 201 500   0]
[601 601 201 500 500]
[601 201 201   0 500]
[  0 100 100 100 100]
[300 300 300   0   0]
[300   0 600   0 200]
[  0 600 600 600 200]
[  0   0   0 200 200]",0.699999988079071
46,"[  0 100 100 100 100]
[500   0 202   0   0]
[500 500 202 202 202]
[300 500 201 201 201]
[300   0 700 700 201]
[300 300   0 700 700]
[400 400 200 200 200]
[400 400   0   0 200]",0.800000011920929
47,"[  0 500 500 601   0]
[500 500   0 601 601]
[201 201 600 601 700]
[201 600 600 700 700]
[201   0 600 700   0]
[100 100 100 100   0]
[400 400 200 200 200]
[400 400   0   0 200]",0.800000011920929
48,"[303 303 303   0 601]
[303 600   0 601 601]
[600 600 600   0 601]
[  0 302 302 302 700]
[  0 302   0 700 700]
[300 301 301 700 200]
[300   0 301   0 200]
[300 300 301 200 200]",0.800000011920929
49,"[200 200 201 201 201]
[200   0 400 400 201]
[200 601 400 400 300]
[601 601 300 300 300]
[  0 601 600   0   0]
[  0 600 600 600   0]
[101 101 101 101   0]
[100 100 100 100   0]",0.800000011920929
50,"[  0 100 301 301 301]
[  0 100 301 500 500]
[  0 100 500 500 202]
[600 100   0   0 202]
[600 600 300 202 202]
[600   0 300   0 201]
[200   0 300 300 201]
[200 200 200 201 201]",0.800000011920929
51,"[500   0 601 601 601]
[500 500   0 601   0]
[602 500 200 200 200]
[602 602   0   0 200]
[602 401 401   0 600]
[  0 401 401 600 600]
[400 400 700 700 600]
[400 400   0 700 700]",0.800000011920929
52,"[202 202   0 300 300]
[202   0   0 201 300]
[202 500 500 201 300]
[500 500 201 201   0]
[  0   0 600 600 600]
[200 200   0 600   0]
[200 400 400 401 401]
[200 400 400 401 401]",0.800000011920929
53,"[601 100 100 100 100]
[601 601 302 302 302]
[601   0 302   0   0]
[500 300 300 301   0]
[500 500 300 301   0]
[  0 500 300 301 301]
[700 700 600 600 600]
[  0 700 700 600   0]",0.800000011920929
54,"[400 400   0 500 500]
[400 400 500 500 301]
[602   0 301 301 301]
[602 602   0   0 200]
[602 601 601 601 200]
[600   0 601 200 200]
[600 600   0 300   0]
[600 300 300 300   0]",0.800000011920929
55,"[301   0   0 600   0]
[301   0 600 600 101]
[301 301 100 600 101]
[500   0 100   0 101]
[500 500 100 501 101]
[300 500 100 501 501]
[300   0 200   0 501]
[300 300 200 200 200]",0.800000011920929
56,"[102 101 101 101 101]
[102   0 300 300   0]
[102 500   0 300   0]
[102 500 500 300   0]
[201 201 500 400 400]
[201 200   0 400 400]
[201 200 200 200   0]
[100 100 100 100   0]",0.800000011920929
57,"[  0   0 601 601 601]
[400 400 500 601   0]
[400 400 500 500   0]
[302 302 302 500   0]
[302 600   0 303 303]
[600 600 600 301 303]
[300 300 300 301 303]
[300   0   0 301 301]",0.800000011920929
58,"[  0 100 100 100 100]
[  0   0   0   0 701]
[101 600   0 701 701]
[101 600 600 701   0]
[101 600 700 401 401]
[101 700 700 401 401]
[200 700   0 400 400]
[200 200 200 400 400]",0.800000011920929
59,"[300 300 201 201 201]
[  0 300 500   0 201]
[  0 300 500 500   0]
[401 401   0 500   0]
[401 401 601 601 601]
[600   0 200 601   0]
[600 600 200 400 400]
[600 200 200 400 400]",0.800000011920929
60,"[601 601 601 500 500]
[  0 601 500 500   0]
[700 700   0 600   0]
[  0 700 700 600 600]
[400 400   0 600 100]
[400 400   0   0 100]
[200 201 201 201 100]
[200 200 200 201 100]",0.800000011920929
61,"[  0 502 502   0   0]
[502 502 302   0 601]
[302 302 302 601 601]
[  0 500 500 501 601]
[500 500 600 501 501]
[301 600 600   0 501]
[301   0 600   0 300]
[301 301 300 300 300]",0.800000011920929
62,"[700 700 201 201 201]
[502 700 700 503 201]
[502 502 501 503 503]
[  0 502 501 501 503]
[  0 500 500 501   0]
[500 500   0   0   0]
[200 200 200 400 400]
[  0   0 200 400 400]",0.800000011920929
63,"[  0   0 201 201 201]
[  0 302 302 302 201]
[100 302 200 200 200]
[100 301 301 301 200]
[100 301   0 601   0]
[100 600 300 601 601]
[600 600 300 601   0]
[  0 600 300 300   0]",0.800000011920929
64,"[203 203 501 501 700]
[203 501 501 700 700]
[203   0   0 700 202]
[300   0   0   0 202]
[300   0 201 202 202]
[300 300 201 500   0]
[200 201 201 500 500]
[200 200 200   0 500]",0.800000011920929
65,"[202 202 202   0   0]
[401 401 202 201 201]
[401 401   0 201 200]
[601   0 300 201 200]
[601 601 300 200 200]
[601   0 300 300 600]
[400 400   0 600 600]
[400 400   0   0 600]",0.800000011920929
66,"[201 201 201 203 203]
[601   0 201 203 202]
[601 601   0 203 202]
[601 700 700 202 202]
[200 200 700 700   0]
[200 600   0 500   0]
[200 600 600 500 500]
[  0 600   0   0 500]",0.800000011920929
67,"[  0 300 300 300 100]
[101 300   0 203 100]
[101   0   0 203 100]
[101   0 203 203 100]
[101   0   0 500 500]
[202 202 500 500   0]
[202 200 201 201 201]
[202 200 200 200 201]",0.800000011920929
68,"[203   0   0 300 300]
[203 203 203   0 300]
[400 400   0 600 300]
[400 400 600 600 600]
[  0 202 202 202 201]
[500   0   0 202 201]
[500 500 200 201 201]
[  0 500 200 200 200]",0.800000011920929
69,"[  0   0 700 700   0]
[200 200   0 700 700]
[200   0 201 201 201]
[200 500 500   0 201]
[500 500 300 300 300]
[600   0 300 400 400]
[600 600   0 400 400]
[600 100 100 100 100]",0.800000011920929
70,"[300 601 601 601   0]
[300   0 601 301 301]
[300 300   0 100 301]
[101   0 201 100 301]
[101   0 201 100   0]
[101 201 201 100   0]
[101 600 200 200 200]
[600 600 600   0 200]",0.800000011920929
71,"[701 701   0 300 300]
[201 701 701   0 300]
[201 201 201   0 300]
[501   0   0 500 500]
[501 501 500 500   0]
[200 501 700 700   0]
[200 200 200 700 700]
[  0 100 100 100 100]",0.800000011920929
72,"[  0   0 300 401 401]
[300 300 300 401 401]
[201 201   0 500   0]
[201   0   0 500 500]
[201 400 400 600 500]
[200 400 400 600 600]
[200 200 200 600   0]
[100 100 100 100   0]",0.800000011920929
73,"[601   0 201 401 401]
[601 601 201 401 401]
[601 201 201   0 600]
[  0 300 300 600 600]
[400 400 300   0 600]
[400 400 300 500 500]
[200   0 500 500   0]
[200 200 200   0   0]",0.800000011920929
74,"[101 200 200 200   0]
[101   0 100 200   0]
[101   0 100   0 601]
[101 602 100 601 601]
[602 602 100 700 601]
[500 602 700 700 600]
[500 500 700 600 600]
[  0 500   0   0 600]",0.800000011920929
75,"[  0 102 102 102 102]
[600 600 600 500 500]
[201 600 500 500   0]
[201 201 201   0   0]
[101 101 101 101 200]
[  0   0 300   0 200]
[300 300 300 200 200]
[100 100 100 100   0]",0.800000011920929
76,"[601 302 302 301 301]
[601 601 302   0 301]
[601   0 302   0 301]
[600 600 600 500 500]
[300 600 500 500   0]
[300   0 200   0 201]
[300 300 200   0 201]
[  0 200 200 201 201]",0.800000011920929
77,"[101 101 101 101   0]
[  0   0   0 401 401]
[100 602   0 401 401]
[100 602 602 601   0]
[100 602 601 601 601]
[100 600   0 300 300]
[600 600 400 400 300]
[  0 600 400 400 300]",0.800000011920929
78,"[602   0 201 201 201]
[602 602   0 700 201]
[602 601 700 700 200]
[601 601 700   0 200]
[300 601 600 200 200]
[300   0 600 600   0]
[300 300 600   0   0]
[  0 100 100 100 100]",0.800000011920929
79,"[203 203 400 400 201]
[203 202 400 400 201]
[203 202 501 201 201]
[202 202 501 501   0]
[300   0   0 501   0]
[300   0 200 500   0]
[300 300 200 500 500]
[  0 200 200   0 500]",0.800000011920929
80,"[401 401 200 200 200]
[401 401 601   0 200]
[  0 601 601 601 101]
[400 400   0   0 101]
[400 400 500 500 101]
[  0 500 500 600 101]
[  0   0 600 600 600]
[100 100 100 100   0]",0.800000011920929
81,"[303 303 303   0   0]
[303 301 301 100 101]
[200 200 301 100 101]
[200   0 301 100 101]
[200   0   0 100 101]
[300 300 300 302 302]
[300 400 400   0 302]
[  0 400 400   0 302]",0.800000011920929
82,"[100 100 100 100 301]
[701 701 301 301 301]
[  0 701 701 700   0]
[600   0 700 700   0]
[600 600 700 500 500]
[600   0 500 500   0]
[400 400 300 300 300]
[400 400 300   0   0]",0.800000011920929
83,"[304 304 304   0 303]
[304   0 303 303 303]
[300 302 302 302   0]
[300 302   0 301 301]
[300 300 600   0 301]
[  0 600 600 500 301]
[  0   0 600 500 500]
[100 100 100 100 500]",0.800000011920929
84,"[  0 203 203 203 201]
[  0 202 202 203 201]
[300 202   0 201 201]
[300 202 200 200 200]
[300 300 501 501 200]
[600 501 501 500   0]
[600 600   0 500 500]
[600   0   0   0 500]",0.800000011920929
85,"[200 200 200 201 201]
[  0   0 200 201   0]
[301 301 301 201 700]
[301   0   0 700 700]
[600 600 600 700   0]
[  0 600 300 500   0]
[300 300 300 500 500]
[100 100 100 100 500]",0.800000011920929
86,"[400 400 203 203 203]
[400 400   0 601 203]
[202 202 202 601 601]
[  0   0 202 601   0]
[  0   0 300 300   0]
[600 600 600 300 200]
[201 600   0 300 200]
[201 201 201 200 200]",0.800000011920929
87,"[  0 600   0 400 400]
[600 600   0 400 400]
[  0 600 302 302 100]
[300 301 301 302 100]
[300   0 301 302 100]
[300 300 301   0 100]
[  0 200 201 201 201]
[  0 200 200 200 201]",0.800000011920929
88,"[700 700 202 202 202]
[  0 700 700   0 202]
[601   0 201   0 600]
[601 601 201 600 600]
[601 201 201 301 600]
[300 300 300 301   0]
[300   0 200 301 301]
[  0   0 200 200 200]",0.800000011920929
89,"[300 300 300   0 100]
[300 202 202 202 100]
[400 400   0 202 100]
[400 400 600   0 100]
[  0 600 600 600 201]
[  0 500 500   0 201]
[500 500 200 201 201]
[  0   0 200 200 200]",0.800000011920929
90,"[  0 501 501 201   0]
[501 501   0 201 100]
[200 200 201 201 100]
[200 700 700   0 100]
[200   0 700 700 100]
[  0 600   0 500 500]
[600 600 500 500 300]
[  0 600 300 300 300]",0.800000011920929
91,"[103 102 101 502   0]
[103 102 101 502 502]
[103 102 101 501 502]
[103 102 101 501 501]
[300 400 400   0 501]
[300 400 400 500 500]
[300 300 500 500   0]
[100 100 100 100   0]",0.8999999761581421
92,"[  0   0 302 302 302]
[501   0 302 301 301]
[501 501 400 400 301]
[101 501 400 400 301]
[101 300   0 500 500]
[101 300 500 500 600]
[101 300 300 600 600]
[100 100 100 100 600]",0.8999999761581421
93,"[203 203 203 202 202]
[  0 601 203 202 100]
[601 601 201 202 100]
[  0 601 201   0 100]
[  0 201 201 500 100]
[600 600 600 500 500]
[200 600 700 700 500]
[200 200 200 700 700]",0.8999999761581421
94,"[  0 102 102 102 102]
[302 302 302 303 303]
[302   0   0 301 303]
[601 301 301 301 303]
[601 601 300 300 101]
[601 600   0 300 101]
[600 600 600 300 101]
[100 100 100 100 101]",0.8999999761581421
95,"[  0 601 601 601 600]
[100   0 601 600 600]
[100 302 200   0 600]
[100 302 200 200 200]
[100 302 302 400 400]
[301 700 700 400 400]
[301   0 700 700 300]
[301 301 300 300 300]",0.8999999761581421
96,"[400 400 201 201 201]
[400 400 300   0 201]
[300 300 300 301 301]
[602 602 602   0 301]
[601 602 200 500 301]
[601 601 200 500 500]
[601 200 200 600 500]
[  0   0 600 600 600]",0.8999999761581421
97,"[401 401 402 402 200]
[401 401 402 402 200]
[  0 500 500 200 200]
[500 500 700 501   0]
[101 700 700 501 501]
[101 700 400 400 501]
[101   0 400 400   0]
[101 100 100 100 100]",0.8999999761581421
98,"[202 202 203 203 203]
[202 201 201 201 203]
[202   0 600 201 700]
[300 600 600 700 700]
[300   0 600 700 100]
[300 300 301 301 100]
[200   0   0 301 100]
[200 200 200 301 100]",0.8999999761581421
99,"[600 601 601 601 700]
[600 600 601 700 700]
[600 102   0 700   0]
[103 102 400 400   0]
[103 102 400 400 300]
[103 102 300 300 300]
[103 101 101 101 101]
[100 100 100 100   0]",0.8999999761581421
0,"[100 100 100 100   0]
[  0   0 701   0   0]
[  0 701 701 500 500]
[  0 701 500 500   0]
[  0   0 300 300 300]
[301 301 300   0   0]
[  0 301 700 700   0]
[  0 301   0 700 700]",0.6000000238418579
1,"[700 700 701 701   0]
[  0 700 700 701 701]
[400 400   0   0   0]
[400 400   0   0   0]
[200   0   0   0   0]
[200 200 200 600   0]
[  0   0 600 600 600]
[100 100 100 100   0]",0.6000000238418579
2,"[  0 200 200 200   0]
[301 301 301 200   0]
[301   0 601 601 601]
[  0   0   0 601   0]
[  0 600 600 600   0]
[  0   0 600   0 300]
[700 700 300 300 300]
[  0 700 700   0   0]",0.6000000238418579
3,"[  0   0   0 400 400]
[200 200 200 400 400]
[501   0 200 500 500]
[501 501 500 500   0]
[  0 501   0 300   0]
[  0 300 300 300   0]
[  0   0   0 600   0]
[  0   0 600 600 600]",0.6000000238418579
4,"[300 300 300   0   0]
[300   0 500 500   0]
[  0 500 500 201 201]
[400 400   0 201   0]
[400 400 600 201   0]
[  0 600 600 600   0]
[  0   0 200 200 200]
[  0   0   0   0 200]",0.6000000238418579
5,"[400 400   0 500   0]
[400 400   0 500 500]
[602 602 602   0 500]
[  0 602 601 601 601]
[  0   0   0 601   0]
[  0   0   0 300 300]
[600 600 600   0 300]
[  0 600   0   0 300]",0.6000000238418579
6,"[  0 300 300   0   0]
[  0   0 300   0 702]
[701 701 300 702 702]
[  0 701 701 702   0]
[700 700   0 600   0]
[200 700 700 600 600]
[200 200 200 600   0]
[100 100 100 100   0]",0.699999988079071
7,"[  0   0   0 300 300]
[101 101 101 101 300]
[  0   0   0 500 300]
[  0   0   0 500 500]
[600 600 600   0 500]
[200 600   0 400 400]
[200 200 200 400 400]
[100 100 100 100   0]",0.699999988079071
8,"[300   0   0 301   0]
[300 301 301 301   0]
[300 300 700 700   0]
[201 201 201 700 700]
[  0   0 201   0   0]
[600   0 200   0   0]
[600 600 200 400 400]
[600 200 200 400 400]",0.699999988079071
9,"[600 100 100 100 100]
[600 600   0   0   0]
[600   0 300 201 201]
[300 300 300 201   0]
[400 400   0 201   0]
[400 400   0 500 500]
[200   0 500 500   0]
[200 200 200   0   0]",0.699999988079071
10,"[201 201 202 202 202]
[201   0 500 500 202]
[201 500 500   0   0]
[100 100 100 100   0]
[  0   0 200 200 200]
[  0 300   0   0 200]
[  0 300   0 400 400]
[  0 300 300 400 400]",0.699999988079071
11,"[303 303 303   0 600]
[303   0   0 600 600]
[302 302   0   0 600]
[  0 302 201 201 201]
[  0 302   0 301 201]
[200 301 301 301   0]
[200 200 200   0 300]
[  0   0 300 300 300]",0.699999988079071
12,"[601   0 201 201 201]
[601 601   0 300 201]
[601 300 300 300 200]
[  0 500 500   0 200]
[500 500   0 200 200]
[100 100 100 100   0]
[  0   0 600   0   0]
[  0 600 600 600   0]",0.699999988079071
13,"[  0   0   0 500   0]
[300 300 300 500 500]
[300   0   0   0 500]
[203 203 202 202 202]
[203 201 201 201 202]
[203   0 200 201 600]
[  0   0 200 600 600]
[  0 200 200   0 600]",0.699999988079071
14,"[101 101 101 101   0]
[100   0   0 501 501]
[100 500 501 501   0]
[100 500 500   0   0]
[100   0 500   0 300]
[200 200 300 300 300]
[200   0 400 400   0]
[200   0 400 400   0]",0.699999988079071
15,"[  0 700   0   0   0]
[700 700 401 401 200]
[700   0 401 401 200]
[601 601 601 200 200]
[  0 601   0   0 602]
[600 600 600 602 602]
[  0 600 400 400 602]
[  0   0 400 400   0]",0.699999988079071
16,"[401 401 400 400   0]
[401 401 400 400 101]
[300   0   0 200 101]
[300   0   0 200 101]
[300 300 200 200 101]
[  0 100 100 100 100]
[  0   0   0 600   0]
[  0   0 600 600 600]",0.699999988079071
17,"[600 600 600   0 700]
[  0 600   0 700 700]
[  0 302 302 700 100]
[  0   0 302   0 100]
[  0   0 302 301 100]
[500 301 301 301 100]
[500 500 300 300 300]
[  0 500 300   0   0]",0.699999988079071
18,"[  0 203 203 203   0]
[  0   0 201 203 202]
[  0   0 201   0 202]
[600 201 201 202 202]
[600 600   0 400 400]
[600   0 500 400 400]
[200   0 500 500   0]
[200 200 200 500   0]",0.699999988079071
19,"[  0 601 601 601   0]
[  0   0 601   0 101]
[600   0 400 400 101]
[600 600 400 400 101]
[600 300   0 500 101]
[  0 300   0 500 500]
[  0 300 300   0 500]
[  0 100 100 100 100]",0.699999988079071
20,"[  0   0 602 602 602]
[603   0   0 602 601]
[603 603   0 601 601]
[603 100 300   0 601]
[  0 100 300   0 200]
[  0 100 300 300 200]
[  0 100 600 200 200]
[  0 600 600 600   0]",0.699999988079071
21,"[  0 601   0   0 600]
[601 601 601 600 600]
[100   0 501 501 600]
[100 501 501   0   0]
[100   0 200 200   0]
[100 700 200   0   0]
[700 700 200 500 500]
[700   0 500 500   0]",0.699999988079071
22,"[100 100 100 100   0]
[301 301 301 500 500]
[301 700 500 500   0]
[700 700   0 200   0]
[700 201   0 200   0]
[  0 201 200 200   0]
[201 201   0 300   0]
[  0 300 300 300   0]",0.699999988079071
23,"[101 101 101 101   0]
[100 100 100 100   0]
[302 302   0   0   0]
[301 302 300 300 300]
[301 302 300   0   0]
[301 301 500 500 700]
[  0 500 500 700 700]
[  0   0   0 700   0]",0.699999988079071
24,"[500   0   0 601   0]
[500 500 601 601   0]
[200 500   0 601   0]
[200 200 200 201 201]
[  0   0 600 201 100]
[  0 600 600 201 100]
[700 700 600   0 100]
[  0 700 700   0 100]",0.699999988079071
25,"[100 100 100 100   0]
[600 600 600   0 701]
[302 600   0 701 701]
[302   0   0 701   0]
[302 302   0 301   0]
[300 301 301 301 700]
[300   0   0 700 700]
[300 300   0 700   0]",0.699999988079071
26,"[500   0   0 200 200]
[500 500 300 200   0]
[  0 500 300 200 100]
[  0 700 300 300 100]
[700 700 600   0 100]
[700 600 600 600 100]
[  0   0   0 400 400]
[  0   0   0 400 400]",0.699999988079071
27,"[  0 702 701 701   0]
[702 702   0 701 701]
[702   0   0 500 500]
[501   0 500 500   0]
[501 501   0 600   0]
[300 501 600 600 600]
[300   0 700 700   0]
[300 300   0 700 700]",0.699999988079071
28,"[302 302 201   0   0]
[301 302 201 201 201]
[301 302   0 500   0]
[301 301 600 500 500]
[  0 600 600 600 500]
[300 300 300   0   0]
[300   0 200   0   0]
[  0   0 200 200 200]",0.699999988079071
29,"[700 700   0   0 601]
[301 700 700 601 601]
[301   0 200 300 601]
[301 301 200 300   0]
[  0 200 200 300 300]
[100 100 100 100   0]
[  0   0 600 600 600]
[  0   0   0 600   0]",0.699999988079071
30,"[  0   0 603 603 603]
[602 300 300 603 101]
[602 602 300   0 101]
[602 601 300   0 101]
[  0 601 601   0 101]
[  0 601 600 600 600]
[  0   0   0 600   0]
[100 100 100 100   0]",0.699999988079071
31,"[302 302 302 303 303]
[302   0 301   0 303]
[301 301 301   0 303]
[200   0 600 600 600]
[200 200 200 600   0]
[  0 300 300 300   0]
[  0 300   0 400 400]
[  0   0   0 400 400]",0.699999988079071
32,"[300   0 601 201 201]
[300 601 601 201 200]
[300 300 601 201 200]
[  0 600   0 200 200]
[600 600 600 500 500]
[  0   0 500 500 700]
[  0   0   0 700 700]
[  0   0   0 700   0]",0.699999988079071
33,"[  0 101 101 101 101]
[201 201 201 301 301]
[100   0 201 200 301]
[100   0   0 200 301]
[100   0 200 200   0]
[100 500 500   0   0]
[500 500 300 300 300]
[  0   0 300   0   0]",0.699999988079071
34,"[  0 700 700   0 100]
[  0   0 700 700 100]
[301 301 301   0 100]
[301 600   0 601 100]
[600 600 600 601 601]
[300   0   0 601   0]
[300   0   0 400 400]
[300 300   0 400 400]",0.699999988079071
35,"[  0   0 501 501 600]
[  0 501 501 600 600]
[500   0 100   0 600]
[500 500 100 200 200]
[  0 500 100 200   0]
[  0 700 100 200   0]
[700 700 400 400   0]
[700   0 400 400   0]",0.699999988079071
36,"[601 601 601   0 200]
[  0 601   0   0 200]
[300 300 300 200 200]
[300 702 701 701   0]
[702 702   0 701 701]
[702 700   0   0 600]
[700 700   0 600 600]
[700   0   0   0 600]",0.699999988079071
37,"[302   0 601 601 601]
[302   0   0 601   0]
[302 302   0 301   0]
[  0 301 301 301 200]
[300 300 300   0 200]
[300   0 600 200 200]
[  0 600 600 600   0]
[100 100 100 100   0]",0.699999988079071
38,"[  0 302 302 302   0]
[  0 302   0 301 301]
[  0   0   0   0 301]
[500 202 202 202 301]
[500 500   0 202 201]
[300 500   0   0 201]
[300   0 200 201 201]
[300 300 200 200 200]",0.699999988079071
39,"[101 101 101 101   0]
[  0   0 300   0 100]
[300 300 300   0 100]
[  0 601 601 601 100]
[401 401 601   0 100]
[401 401 600 600 600]
[  0 400 400 600   0]
[  0 400 400   0   0]",0.699999988079071
40,"[  0 101 101 101 101]
[401 401 200 200 200]
[401 401 301 301 200]
[  0 400 400 301   0]
[  0 400 400 301   0]
[100 100 100 100   0]
[  0   0   0 300   0]
[  0 300 300 300   0]",0.699999988079071
41,"[  0 501 501 500   0]
[501 501 300 500 500]
[300 300 300   0 500]
[  0 100 100 100 100]
[400 400   0   0   0]
[400 400 700   0   0]
[  0 700 700 600   0]
[  0 700 600 600 600]",0.699999988079071
42,"[  0 502 502   0   0]
[502 502 501 501   0]
[  0 501 501 301 301]
[300 300 300 600 301]
[300   0 600 600 301]
[  0 200   0 600   0]
[  0 200   0 500 500]
[200 200 500 500   0]",0.699999988079071
43,"[  0 601   0 201   0]
[  0 601 601 201   0]
[  0 601 201 201   0]
[600   0   0 700 200]
[600 600 700 700 200]
[600   0 700 200 200]
[100 100 100 100 300]
[  0   0 300 300 300]",0.699999988079071
44,"[  0 500   0 100   0]
[  0 500 500 100   0]
[300 300 500 100   0]
[  0 300   0 100 700]
[200 300   0 700 700]
[200 200 200 700   0]
[401 401 400 400   0]
[401 401 400 400   0]",0.699999988079071
45,"[  0   0 400 400   0]
[201   0 400 400 100]
[201 201 201   0 100]
[  0 700 700   0 100]
[  0   0 700 700 100]
[300 300 300   0 600]
[300 200   0 600 600]
[  0 200 200 200 600]",0.699999988079071
46,"[700 700 701 701   0]
[  0 700 700 701 701]
[200 200 200 601   0]
[  0 600 200 601 601]
[600 600 600 601   0]
[300   0   0 301   0]
[300   0   0 301   0]
[300 300   0 301 301]",0.699999988079071
47,"[  0   0 601 601 601]
[  0 701   0 601 200]
[701 701   0   0 200]
[701 700   0 200 200]
[700 700 600   0 100]
[700 600 600   0 100]
[400 400 600   0 100]
[400 400   0   0 100]",0.699999988079071
48,"[  0 500 500   0 200]
[500 500 301   0 200]
[302   0 301 200 200]
[302   0 301 301 601]
[302 302 300 601 601]
[300 300 300   0 601]
[  0 600   0 400 400]
[600 600 600 400 400]",0.800000011920929
49,"[603 604 604 604   0]
[603 603 604 500   0]
[603   0   0 500 500]
[601 602 602 602 500]
[601 601 602   0   0]
[601   0 600 600 600]
[301 301 301 600 300]
[301   0 300 300 300]",0.800000011920929
50,"[100 100 100 100   0]
[  0   0 201   0   0]
[  0 700 201 201 201]
[700 700 301 401 401]
[700 300 301 401 401]
[  0 300 301 301   0]
[200 300 300 400 400]
[200 200 200 400 400]",0.800000011920929
51,"[603 603 603 302 302]
[  0 603   0 301 302]
[  0 301 301 301 302]
[  0   0   0 300 300]
[602 602 602 700 300]
[601 602 700 700 300]
[601 601 700 600   0]
[601   0 600 600 600]",0.800000011920929
52,"[300 300 300   0   0]
[300   0 501 501   0]
[600 501 501 400 400]
[600 600 201 400 400]
[600 500 201 201 201]
[  0 500 500 200 200]
[700 700 500 200   0]
[  0 700 700 200   0]",0.800000011920929
